code_muni;2023
2310852;23391
2310902;16616
2310951;10606
2311009;12065
2311108;17050
2311207;8833
2311231;5974
2311264;20213
2311306;84168
2311355;15910
2311405;82177
2311504;20874
2311603;27214
2311702;18606
2311801;72928
2311900;13854
2311959;16633
2312007;30628
2312106;16954
2312205;40183
2312304;47640
2312403;54143
2312502;5855
2312601;10822
2312700;24266
2312809;7262
2312908;203023
2313005;18179
2313104;30652
2313203;24815
2313252;7529
2313302;61227
2313351;17154
2313401;81506
2313500;58415
2313559;15412
2313609;32767
2313708;6871
2313757;17470
2313807;20189
2313906;13746
2313955;18105
2314003;38984
2314102;59712
2400109;10597
2400208;56496
2400307;10839
2400406;2946
2400505;13640
2400604;4687
2400703;12484
2400802;11632
2400901;6577
2401008;35897
2401107;24093
2401206;13251
2401305;9730
2401404;8825
2401453;26913
2401503;3986
2401602;4807
2401651;2306
2401701;9952
2401800;12202
2401859;6293
2401909;3268
2402006;61146
2402105;10215
2402204;29668
2402303;19614
2402402;7992
2402501;9714
2402600;79115
2402709;11000
2402808;5117
2402907;4237
2403004;8005
2403103;41313
2403202;7044
2403251;252716
2403301;6016
2403400;5360
2403509;10620
2403608;61635
2403707;6259
2403756;2938
2403806;10196
2403905;2700
2404002;4122
2404101;2104
2404200;26741
2404309;11932
2404408;9924
2404507;15295
2404606;11615
2404705;14131
2404804;2035
2404853;7292
2404903;5320
2405009;7834
2405108;6562
2405207;4746
2405306;8591
2405405;5117
2405504;2437
2405603;13977
2405702;11655
2405801;33290
2405900;2076
2406007;5803
2406106;17793
2406155;3739
2406205;6513
2406304;7338
2406403;2567
2406502;15573
2406601;8319
2406700;9866
2406809;4787
2406908;3490
2407005;9070
2407104;82249
2407203;27369
2407252;3924
2407302;7896
2407401;8179
2407500;10255
2407609;4274
2407708;11444
2407807;23031
2407906;2276
2408003;264577
2408102;751300
2408201;31942
2408300;34204
2408409;3905
2408508;4913
2408607;3934
2408706;3579
2408805;4801
2408904;21499
2408953;10351
2409100;11102
2409209;3115
2409308;11007
2409332;4847
2409407;30479
2409506;3618
2409605;2441
2409704;6242
2409803;13824
2409902;12278
2410009;2965
2410108;12390
2410207;7601
2410256;5228
2410306;10743
2410405;9362
2410504;5432
2410603;2934
2410702;2701
2410801;4127
2410900;7389
2411007;4242
2411056;5382
2411106;3206
2411205;37313
2411403;12456
2411429;2696
2411502;22177
2411601;3304
2411700;3792
2411809;3492
2411908;4161
2412005;115838
2412104;5956
2412203;47286
2412302;11121
2412401;4558
2412500;23537
2412559;10221
2412609;16786
2412708;5776
2412807;7711
2412906;9972
2413003;6310
2413102;5807
2413201;4065
2413300;5703
2413359;13091
2413409;7597
2413508;6436
2413557;4659
2413607;5487
2413706;4654
2413805;2338
2413904;11422
2414001;13281
2414100;10262
2414159;5891
2414209;16929
2414308;2348
2414407;33035
2414456;3376
2414506;10078
2414605;13577
2414704;5233
2414753;3014
2414803;10735
2414902;1822
2415008;3174
2500106;9335
2500205;5003
2500304;26062
2500403;21013
2500502;13725
2500536;5578
2500577;2953
2500601;21730
2500700;17964
2500734;2234
2500775;7960
2500809;16646
2500908;12212
2501005;17189
2501104;22633
2501153;2005
2501203;7128
2501302;18705
2501351;4152
2501401;9224
2501500;23134
2501534;4762
2501575;8059
2501609;12904
2501708;5906
2501807;82742
2501906;16401
2502003;6268
2502052;3504
